# Probe 0 (0.2505 1e-06 0)
# Probe 1 (0.2375 1e-06 0)
# Probe 2 (0.2302 1e-06 0)
# Probe 3 (0.2295 1e-06 0)
# Probe 4 (0.2285 1e-06 0)
# Probe 5 (0.2275 1e-06 0)
# Probe 6 (0.2265 1e-06 0)
# Probe 7 (0.2255 1e-06 0)
# Probe 8 (0.2248 1e-06 0)
#       Probe             0             1             2             3             4             5             6             7             8
#        Time
  6.47261e-05  -1.88818e+06        967875   1.45023e+06   1.44759e+06   1.44414e+06    1.4354e+06   1.42663e+06   1.36834e+06        702195
   6.4737e-05  -1.89168e+06        967921   1.44996e+06   1.44734e+06   1.44391e+06   1.43518e+06   1.42642e+06   1.36872e+06        705765
  6.47478e-05  -1.89502e+06        967966   1.44968e+06   1.44708e+06   1.44368e+06   1.43495e+06   1.42622e+06   1.36909e+06        709356
  6.47587e-05  -1.89819e+06        968009    1.4494e+06   1.44682e+06   1.44345e+06   1.43473e+06   1.42601e+06   1.36944e+06        712951
  6.47696e-05  -1.90121e+06        968050   1.44912e+06   1.44656e+06   1.44322e+06    1.4345e+06   1.42581e+06   1.36979e+06        716549
  6.47805e-05  -1.90406e+06        968088   1.44884e+06   1.44631e+06   1.44299e+06   1.43428e+06   1.42561e+06   1.37013e+06        720150
  6.47914e-05  -1.90674e+06        968122   1.44857e+06   1.44605e+06   1.44276e+06   1.43406e+06   1.42541e+06   1.37046e+06        723753
  6.48023e-05  -1.90926e+06        968153   1.44829e+06    1.4458e+06   1.44253e+06   1.43383e+06    1.4252e+06   1.37079e+06        727360
  6.48132e-05  -1.91161e+06        968180   1.44801e+06   1.44554e+06    1.4423e+06   1.43361e+06     1.425e+06    1.3711e+06        730971
  6.48241e-05   -1.9138e+06        968202   1.44774e+06   1.44528e+06   1.44207e+06   1.43339e+06    1.4248e+06   1.37141e+06        734584
  6.48349e-05  -1.91581e+06        968220   1.44746e+06   1.44503e+06   1.44184e+06   1.43317e+06    1.4246e+06   1.37172e+06        738201
  6.48458e-05  -1.91766e+06        968232   1.44718e+06   1.44477e+06   1.44161e+06   1.43295e+06    1.4244e+06   1.37201e+06        741822
