       Probe             0             1             2             3             4             5             6             7             8
  5.79689e-05   -1.2134e+06   1.09438e+06   1.62717e+06   1.62331e+06   1.62034e+06   1.61007e+06        547974        548759        550895
  5.79715e-05  -1.21766e+06   1.09425e+06   1.62709e+06   1.62323e+06   1.62024e+06   1.61008e+06        547967        548752        550887
  5.79741e-05  -1.22191e+06   1.09412e+06   1.62701e+06   1.62314e+06   1.62015e+06   1.61009e+06        547960        548745        550879
  5.79767e-05  -1.22617e+06   1.09399e+06   1.62693e+06   1.62306e+06   1.62006e+06   1.61009e+06        547952        548737        550872
  5.79793e-05  -1.23044e+06   1.09386e+06   1.62685e+06   1.62298e+06   1.61996e+06    1.6101e+06        547945        548730        550864
  5.79819e-05  -1.23471e+06   1.09373e+06   1.62676e+06    1.6229e+06   1.61987e+06    1.6101e+06        547938        548723        550857
  5.79844e-05  -1.23898e+06    1.0936e+06   1.62668e+06   1.62281e+06   1.61978e+06    1.6101e+06        547931        548716        550849
   5.7987e-05  -1.24325e+06   1.09346e+06    1.6266e+06   1.62273e+06   1.61968e+06   1.61011e+06        547924        548709        550842
  5.79896e-05  -1.24753e+06   1.09333e+06   1.62652e+06   1.62265e+06   1.61959e+06   1.61011e+06        547916        548702        550834
  5.79922e-05  -1.25181e+06    1.0932e+06   1.62644e+06   1.62257e+06    1.6195e+06    1.6101e+06        547909        548695        550827
  5.79948e-05  -1.25609e+06   1.09307e+06   1.62636e+06   1.62248e+06    1.6194e+06    1.6101e+06        547902        548688        550819
  5.79974e-05  -1.26036e+06   1.09293e+06   1.62628e+06    1.6224e+06   1.61931e+06    1.6101e+06        547895        548681        550812
      5.8e-05  -1.26464e+06    1.0928e+06   1.62619e+06   1.62232e+06   1.61922e+06    1.6101e+06        547887        548673        550804
  5.80026e-05  -1.26894e+06   1.09266e+06   1.62611e+06   1.62223e+06   1.61912e+06   1.61009e+06        547880        548666        550797
  5.80052e-05  -1.27324e+06   1.09252e+06   1.62603e+06   1.62215e+06   1.61903e+06   1.61009e+06        547873        548659        550789
  5.80078e-05  -1.27754e+06   1.09239e+06   1.62595e+06   1.62207e+06   1.61894e+06   1.61008e+06        547866        548652        550782
  5.80104e-05  -1.28183e+06   1.09225e+06   1.62587e+06   1.62199e+06   1.61884e+06   1.61007e+06        547858        548645        550774
   5.8013e-05  -1.28613e+06   1.09211e+06   1.62578e+06    1.6219e+06   1.61875e+06   1.61006e+06        547851        548638        550766
  5.80156e-05  -1.29042e+06   1.09197e+06    1.6257e+06   1.62182e+06   1.61866e+06   1.61005e+06        547844        548631        550759
  5.80182e-05  -1.29472e+06   1.09184e+06   1.62562e+06   1.62174e+06   1.61856e+06   1.61004e+06        547837        548623        550751
  5.80208e-05    -1.299e+06    1.0917e+06   1.62554e+06   1.62166e+06   1.61847e+06   1.61003e+06        547829        548616        550744
  5.80234e-05  -1.30329e+06   1.09156e+06   1.62546e+06   1.62157e+06   1.61838e+06   1.61002e+06        547822        548609        550736
   5.8026e-05  -1.30756e+06   1.09141e+06   1.62538e+06   1.62149e+06   1.61828e+06   1.61001e+06        547815        548602        550729
  5.80286e-05  -1.31183e+06   1.09127e+06   1.62529e+06   1.62141e+06   1.61819e+06   1.60999e+06        547808        548595        550721
  5.80312e-05  -1.31609e+06   1.09113e+06   1.62521e+06   1.62132e+06    1.6181e+06   1.60998e+06        547800        548588        550714
  5.80339e-05  -1.32034e+06   1.09099e+06   1.62513e+06   1.62124e+06     1.618e+06   1.60996e+06        547793        548581        550706
  5.80365e-05  -1.32459e+06   1.09085e+06   1.62505e+06   1.62116e+06   1.61791e+06   1.60995e+06        547786        548574        550698
  5.80391e-05  -1.32882e+06    1.0907e+06   1.62497e+06   1.62108e+06   1.61782e+06   1.60993e+06        547779        548566        550691
  5.80417e-05  -1.33305e+06   1.09056e+06   1.62489e+06   1.62099e+06   1.61772e+06   1.60991e+06        547771        548559        550683
  5.80443e-05  -1.33727e+06   1.09042e+06    1.6248e+06   1.62091e+06   1.61763e+06   1.60989e+06        547764        548552        550676
  5.80469e-05  -1.34147e+06   1.09027e+06   1.62472e+06   1.62083e+06   1.61754e+06   1.60987e+06        547757        548545        550668
  5.80495e-05  -1.34567e+06   1.09013e+06   1.62464e+06   1.62075e+06   1.61744e+06   1.60985e+06        547750        548538        550661
  5.80521e-05  -1.34985e+06   1.08998e+06   1.62456e+06   1.62066e+06   1.61735e+06   1.60983e+06        547742        548531        550653
  5.80547e-05  -1.35403e+06   1.08983e+06   1.62448e+06   1.62058e+06   1.61726e+06    1.6098e+06        547735        548524        550646
  5.80573e-05   -1.3582e+06   1.08969e+06    1.6244e+06    1.6205e+06   1.61717e+06   1.60978e+06        547728        548516        550638
  5.80599e-05  -1.36236e+06   1.08954e+06   1.62432e+06   1.62042e+06   1.61707e+06   1.60976e+06        547721        548509        550630
  5.80625e-05  -1.36652e+06   1.08939e+06   1.62423e+06   1.62034e+06   1.61698e+06   1.60973e+06        547714        548502        550623
  5.80651e-05  -1.37067e+06   1.08924e+06   1.62415e+06   1.62025e+06   1.61689e+06    1.6097e+06        547706        548495        550615
  5.80677e-05   -1.3748e+06   1.08909e+06   1.62407e+06   1.62017e+06   1.61679e+06   1.60968e+06        547699        548488        550608
  5.80703e-05  -1.37893e+06   1.08895e+06   1.62399e+06   1.62009e+06    1.6167e+06   1.60965e+06        547692        548481        550600
  5.80729e-05  -1.38305e+06    1.0888e+06   1.62391e+06   1.62001e+06   1.61661e+06   1.60962e+06        547685        548474        550593
  5.80755e-05  -1.38716e+06   1.08865e+06   1.62383e+06   1.61992e+06   1.61652e+06   1.60959e+06        547678        548466        550585
  5.80781e-05  -1.39126e+06    1.0885e+06   1.62374e+06   1.61984e+06   1.61642e+06   1.60956e+06        547670        548459        550577
  5.80807e-05  -1.39535e+06   1.08834e+06   1.62366e+06   1.61976e+06   1.61633e+06   1.60953e+06        547663        548452        550570
  5.80833e-05  -1.39942e+06   1.08819e+06   1.62358e+06   1.61968e+06   1.61624e+06    1.6095e+06        547656        548445        550562
  5.80859e-05  -1.40348e+06   1.08804e+06    1.6235e+06    1.6196e+06   1.61614e+06   1.60947e+06        547649        548438        550555
  5.80885e-05  -1.40753e+06   1.08789e+06   1.62342e+06   1.61951e+06   1.61605e+06   1.60943e+06        547642        548431        550547
  5.80911e-05  -1.41156e+06   1.08774e+06   1.62334e+06   1.61943e+06   1.61596e+06    1.6094e+06        547634        548424        550540
  5.80937e-05  -1.41558e+06   1.08758e+06   1.62326e+06   1.61935e+06   1.61587e+06   1.60936e+06        547627        548416        550532
  5.80964e-05  -1.41959e+06   1.08743e+06   1.62318e+06   1.61927e+06   1.61577e+06   1.60933e+06        547620        548409        550525
   5.8099e-05  -1.42358e+06   1.08728e+06   1.62309e+06   1.61919e+06   1.61568e+06   1.60929e+06        547613        548402        550517
  5.81016e-05  -1.42755e+06   1.08712e+06   1.62301e+06    1.6191e+06   1.61559e+06   1.60925e+06        547606        548395        550509
  5.81042e-05  -1.43152e+06   1.08697e+06   1.62293e+06   1.61902e+06    1.6155e+06   1.60922e+06        547599        548388        550502
  5.81068e-05  -1.43546e+06   1.08681e+06   1.62285e+06   1.61894e+06    1.6154e+06   1.60918e+06        547591        548381        550494
  5.81094e-05  -1.43939e+06   1.08666e+06   1.62277e+06   1.61886e+06   1.61531e+06   1.60914e+06        547584        548373        550487
   5.8112e-05  -1.44331e+06    1.0865e+06   1.62269e+06   1.61878e+06   1.61522e+06    1.6091e+06        547577        548366        550479
  5.81146e-05  -1.44721e+06   1.08635e+06   1.62261e+06   1.61869e+06   1.61512e+06   1.60906e+06        547570        548359        550472
  5.81172e-05   -1.4511e+06   1.08619e+06   1.62253e+06   1.61861e+06   1.61503e+06   1.60902e+06        547563        548352        550464
  5.81198e-05  -1.45497e+06   1.08603e+06   1.62244e+06   1.61853e+06   1.61494e+06   1.60898e+06        547556        548345        550456
  5.81224e-05  -1.45882e+06   1.08588e+06   1.62236e+06   1.61845e+06   1.61485e+06   1.60893e+06        547548        548338        550449
   5.8125e-05  -1.46266e+06   1.08572e+06   1.62228e+06   1.61837e+06   1.61476e+06   1.60889e+06        547541        548331        550441
  5.81276e-05  -1.46649e+06   1.08556e+06    1.6222e+06   1.61829e+06   1.61466e+06   1.60885e+06        547534        548323        550434
  5.81302e-05   -1.4703e+06    1.0854e+06   1.62212e+06    1.6182e+06   1.61457e+06    1.6088e+06        547527        548316        550426
  5.81328e-05   -1.4741e+06   1.08525e+06   1.62204e+06   1.61812e+06   1.61448e+06   1.60876e+06        547520        548309        550419
  5.81354e-05  -1.47788e+06   1.08509e+06   1.62196e+06   1.61804e+06   1.61439e+06   1.60871e+06        547513        548302        550411
   5.8138e-05  -1.48165e+06   1.08493e+06   1.62188e+06   1.61796e+06   1.61429e+06   1.60867e+06        547506        548295        550403
  5.81406e-05   -1.4854e+06   1.08477e+06   1.62179e+06   1.61788e+06    1.6142e+06   1.60862e+06        547499        548288        550396
  5.81432e-05  -1.48913e+06   1.08461e+06   1.62171e+06    1.6178e+06   1.61411e+06   1.60857e+06        547492        548281        550388
  5.81458e-05  -1.49285e+06   1.08445e+06   1.62163e+06   1.61772e+06   1.61402e+06   1.60852e+06        547485        548273        550381
  5.81484e-05  -1.49655e+06   1.08429e+06   1.62155e+06   1.61763e+06   1.61392e+06   1.60847e+06        547477        548266        550373
   5.8151e-05  -1.50023e+06   1.08414e+06   1.62147e+06   1.61755e+06   1.61383e+06   1.60843e+06        547470        548259        550366
  5.81536e-05   -1.5039e+06   1.08398e+06   1.62139e+06   1.61747e+06   1.61374e+06   1.60838e+06        547463        548252        550358
  5.81562e-05  -1.50754e+06   1.08382e+06   1.62131e+06   1.61739e+06   1.61365e+06   1.60833e+06        547456        548245        550350
  5.81589e-05  -1.51117e+06   1.08366e+06   1.62123e+06   1.61731e+06   1.61356e+06   1.60827e+06        547449        548238        550343
  5.81615e-05  -1.51478e+06    1.0835e+06   1.62115e+06   1.61723e+06   1.61346e+06   1.60822e+06        547442        548231        550335
  5.81641e-05  -1.51836e+06   1.08334e+06   1.62107e+06   1.61715e+06   1.61337e+06   1.60817e+06        547435        548223        550328
  5.81667e-05  -1.52193e+06   1.08318e+06   1.62098e+06   1.61706e+06   1.61328e+06   1.60812e+06        547428        548216        550320
  5.81693e-05  -1.52548e+06   1.08302e+06    1.6209e+06   1.61698e+06   1.61319e+06   1.60806e+06        547421        548209        550313
  5.81719e-05    -1.529e+06   1.08286e+06   1.62082e+06    1.6169e+06    1.6131e+06   1.60801e+06        547414        548202        550305
  5.81745e-05  -1.53251e+06    1.0827e+06   1.62074e+06   1.61682e+06     1.613e+06   1.60796e+06        547407        548195        550297
  5.81771e-05    -1.536e+06   1.08254e+06   1.62066e+06   1.61674e+06   1.61291e+06    1.6079e+06        547400        548188        550290
  5.81797e-05  -1.53946e+06   1.08238e+06   1.62058e+06   1.61666e+06   1.61282e+06   1.60785e+06        547393        548181        550282
  5.81823e-05   -1.5429e+06   1.08222e+06    1.6205e+06   1.61658e+06   1.61273e+06   1.60779e+06        547386        548173        550275
  5.81849e-05  -1.54632e+06   1.08206e+06   1.62042e+06    1.6165e+06   1.61264e+06   1.60773e+06        547379        548166        550267
  5.81875e-05  -1.54972e+06    1.0819e+06   1.62034e+06   1.61641e+06   1.61255e+06   1.60768e+06        547372        548159        550260
  5.81901e-05  -1.55309e+06   1.08174e+06   1.62026e+06   1.61633e+06   1.61245e+06   1.60762e+06        547365        548152        550252
  5.81927e-05  -1.55645e+06   1.08158e+06   1.62018e+06   1.61625e+06   1.61236e+06   1.60756e+06        547358        548145        550244
  5.81953e-05  -1.55978e+06   1.08142e+06    1.6201e+06   1.61617e+06   1.61227e+06   1.60751e+06        547351        548138        550237
  5.81979e-05  -1.56308e+06   1.08127e+06   1.62001e+06   1.61609e+06   1.61218e+06   1.60745e+06        547344        548131        550229
  5.82005e-05  -1.56637e+06   1.08111e+06   1.61993e+06   1.61601e+06   1.61209e+06   1.60739e+06        547337        548123        550222
  5.82031e-05  -1.56963e+06   1.08095e+06   1.61985e+06   1.61593e+06   1.61199e+06   1.60733e+06        547330        548116        550214
  5.82057e-05  -1.57287e+06   1.08079e+06   1.61977e+06   1.61585e+06    1.6119e+06   1.60727e+06        547323        548109        550206
  5.82083e-05  -1.57608e+06   1.08063e+06   1.61969e+06   1.61577e+06   1.61181e+06   1.60721e+06        547316        548102        550199
  5.82109e-05  -1.57927e+06   1.08047e+06   1.61961e+06   1.61568e+06   1.61172e+06   1.60715e+06        547309        548095        550191
  5.82135e-05  -1.58244e+06   1.08031e+06   1.61953e+06    1.6156e+06   1.61163e+06   1.60709e+06        547302        548088        550184
  5.82161e-05  -1.58559e+06   1.08016e+06   1.61945e+06   1.61552e+06   1.61154e+06   1.60703e+06        547295        548081        550176
  5.82187e-05  -1.58871e+06      1.08e+06   1.61937e+06   1.61544e+06   1.61145e+06   1.60696e+06        547288        548073        550169
  5.82214e-05   -1.5918e+06   1.07984e+06   1.61929e+06   1.61536e+06   1.61135e+06    1.6069e+06        547282        548066        550161
   5.8224e-05  -1.59487e+06   1.07968e+06   1.61921e+06   1.61528e+06   1.61126e+06   1.60684e+06        547275        548059        550153
  5.82266e-05  -1.59792e+06   1.07952e+06   1.61913e+06    1.6152e+06   1.61117e+06   1.60678e+06        547268        548052        550146
  5.82292e-05  -1.60094e+06   1.07937e+06   1.61905e+06   1.61512e+06   1.61108e+06   1.60671e+06        547261        548045        550138
  5.82318e-05  -1.60394e+06   1.07921e+06   1.61897e+06   1.61504e+06   1.61099e+06   1.60665e+06        547254        548038        550131
  5.82344e-05  -1.60691e+06   1.07905e+06   1.61889e+06   1.61496e+06    1.6109e+06   1.60659e+06        547247        548031        550123
   5.8237e-05  -1.60986e+06   1.07889e+06   1.61881e+06   1.61488e+06   1.61081e+06   1.60652e+06        547240        548023        550115
  5.82396e-05  -1.61278e+06   1.07874e+06   1.61872e+06    1.6148e+06   1.61071e+06   1.60646e+06        547233        548016        550108
  5.82422e-05  -1.61568e+06   1.07858e+06   1.61864e+06   1.61472e+06   1.61062e+06   1.60639e+06        547226        548009        550100
  5.82448e-05  -1.61855e+06   1.07842e+06   1.61856e+06   1.61463e+06   1.61053e+06   1.60633e+06        547219        548002        550093
  5.82474e-05  -1.62139e+06   1.07827e+06   1.61848e+06   1.61455e+06   1.61044e+06   1.60626e+06        547213        547995        550085
    5.825e-05   -1.6242e+06   1.07811e+06    1.6184e+06   1.61447e+06   1.61035e+06    1.6062e+06        547206        547988        550078
  5.82526e-05  -1.62699e+06   1.07796e+06   1.61832e+06   1.61439e+06   1.61026e+06   1.60613e+06        547199        547981        550070
  5.82552e-05  -1.62975e+06    1.0778e+06   1.61824e+06   1.61431e+06   1.61017e+06   1.60607e+06        547192        547973        550062
  5.82578e-05  -1.63248e+06   1.07765e+06   1.61816e+06   1.61423e+06   1.61008e+06     1.606e+06        547185        547966        550055
  5.82604e-05  -1.63519e+06   1.07749e+06   1.61808e+06   1.61415e+06   1.60999e+06   1.60594e+06        547178        547959        550047
   5.8263e-05  -1.63786e+06   1.07734e+06     1.618e+06   1.61407e+06    1.6099e+06   1.60587e+06        547172        547952        550040
  5.82656e-05  -1.64051e+06   1.07719e+06   1.61792e+06   1.61399e+06    1.6098e+06    1.6058e+06        547165        547945        550032
  5.82682e-05  -1.64313e+06   1.07703e+06   1.61784e+06   1.61391e+06   1.60971e+06   1.60574e+06        547158        547938        550025
  5.82708e-05  -1.64572e+06   1.07688e+06   1.61776e+06   1.61383e+06   1.60962e+06   1.60567e+06        547151        547931        550017
  5.82734e-05  -1.64829e+06   1.07673e+06   1.61768e+06   1.61375e+06   1.60953e+06    1.6056e+06        547144        547924        550009
   5.8276e-05  -1.65083e+06   1.07658e+06    1.6176e+06   1.61367e+06   1.60944e+06   1.60554e+06        547138        547916        550002
  5.82786e-05  -1.65334e+06   1.07643e+06   1.61752e+06   1.61359e+06   1.60935e+06   1.60547e+06        547131        547909        549994
  5.82811e-05  -1.65583e+06   1.07628e+06   1.61744e+06   1.61351e+06   1.60926e+06    1.6054e+06        547124        547902        549987
  5.82837e-05  -1.65829e+06   1.07612e+06   1.61736e+06   1.61343e+06   1.60917e+06   1.60533e+06        547117        547895        549979
  5.82863e-05  -1.66072e+06   1.07597e+06   1.61728e+06   1.61335e+06   1.60908e+06   1.60527e+06        547111        547888        549972
  5.82889e-05  -1.66313e+06   1.07582e+06    1.6172e+06   1.61327e+06   1.60899e+06    1.6052e+06        547104        547881        549964
  5.82915e-05  -1.66551e+06   1.07568e+06   1.61712e+06   1.61319e+06    1.6089e+06   1.60513e+06        547097        547874        549957
  5.82941e-05  -1.66787e+06   1.07553e+06   1.61704e+06   1.61311e+06   1.60881e+06   1.60507e+06        547091        547867        549949
  5.82967e-05   -1.6702e+06   1.07538e+06   1.61696e+06   1.61303e+06   1.60872e+06     1.605e+06        547084        547860        549941
  5.82993e-05   -1.6725e+06   1.07523e+06   1.61688e+06   1.61295e+06   1.60863e+06   1.60493e+06        547077        547852        549934
  5.83018e-05  -1.67477e+06   1.07508e+06    1.6168e+06   1.61287e+06   1.60854e+06   1.60486e+06        547070        547845        549926
  5.83044e-05  -1.67702e+06   1.07493e+06   1.61673e+06   1.61279e+06   1.60845e+06   1.60479e+06        547064        547838        549919
   5.8307e-05  -1.67924e+06   1.07479e+06   1.61665e+06   1.61271e+06   1.60836e+06   1.60473e+06        547057        547831        549911
  5.83096e-05  -1.68144e+06   1.07464e+06   1.61657e+06   1.61263e+06   1.60827e+06   1.60466e+06        547050        547824        549904
  5.83122e-05  -1.68361e+06   1.07449e+06   1.61649e+06   1.61255e+06   1.60818e+06   1.60459e+06        547044        547817        549896
  5.83148e-05  -1.68575e+06   1.07435e+06   1.61641e+06   1.61247e+06   1.60809e+06   1.60452e+06        547037        547810        549889
  5.83174e-05  -1.68786e+06    1.0742e+06   1.61633e+06   1.61239e+06     1.608e+06   1.60445e+06        547030        547803        549881
    5.832e-05  -1.68995e+06   1.07405e+06   1.61625e+06   1.61231e+06   1.60791e+06   1.60439e+06        547024        547796        549874
  5.83226e-05  -1.69201e+06   1.07391e+06   1.61617e+06   1.61223e+06   1.60782e+06   1.60432e+06        547017        547789        549866
  5.83251e-05  -1.69405e+06   1.07377e+06   1.61609e+06   1.61215e+06   1.60773e+06   1.60425e+06        547010        547781        549858
  5.83277e-05  -1.69605e+06   1.07362e+06   1.61601e+06   1.61207e+06   1.60764e+06   1.60418e+06        547003        547774        549851
  5.83303e-05  -1.69803e+06   1.07348e+06   1.61593e+06   1.61199e+06   1.60755e+06   1.60411e+06        546997        547767        549843
  5.83329e-05  -1.69998e+06   1.07333e+06   1.61585e+06   1.61191e+06   1.60746e+06   1.60404e+06        546990        547760        549836
  5.83355e-05  -1.70191e+06   1.07319e+06   1.61577e+06   1.61183e+06   1.60737e+06   1.60398e+06        546983        547753        549828
  5.83381e-05   -1.7038e+06   1.07305e+06   1.61569e+06   1.61176e+06   1.60728e+06   1.60391e+06        546977        547746        549821
  5.83407e-05  -1.70567e+06   1.07291e+06   1.61561e+06   1.61168e+06   1.60719e+06   1.60384e+06        546970        547739        549813
  5.83433e-05  -1.70751e+06   1.07277e+06   1.61553e+06    1.6116e+06    1.6071e+06   1.60377e+06        546963        547732        549806
  5.83459e-05  -1.70932e+06   1.07262e+06   1.61545e+06   1.61152e+06   1.60701e+06    1.6037e+06        546957        547725        549798
  5.83485e-05   -1.7111e+06   1.07248e+06   1.61537e+06   1.61144e+06   1.60692e+06   1.60363e+06        546950        547717        549790
  5.83511e-05  -1.71286e+06   1.07234e+06   1.61529e+06   1.61136e+06   1.60683e+06   1.60356e+06        546943        547710        549783
  5.83536e-05  -1.71458e+06    1.0722e+06   1.61522e+06   1.61128e+06   1.60674e+06    1.6035e+06        546937        547703        549775
  5.83562e-05  -1.71628e+06   1.07206e+06   1.61514e+06    1.6112e+06   1.60665e+06   1.60343e+06        546930        547696        549768
  5.83588e-05  -1.71795e+06   1.07193e+06   1.61506e+06   1.61112e+06   1.60657e+06   1.60336e+06        546923        547689        549760
  5.83614e-05  -1.71959e+06   1.07179e+06   1.61498e+06   1.61104e+06   1.60648e+06   1.60329e+06        546916        547682        549753
   5.8364e-05   -1.7212e+06   1.07165e+06    1.6149e+06   1.61096e+06   1.60639e+06   1.60322e+06        546910        547675        549745
  5.83666e-05  -1.72278e+06   1.07151e+06   1.61482e+06   1.61088e+06    1.6063e+06   1.60315e+06        546903        547668        549737
  5.83692e-05  -1.72433e+06   1.07137e+06   1.61474e+06    1.6108e+06   1.60621e+06   1.60309e+06        546896        547661        549730
  5.83718e-05  -1.72586e+06   1.07124e+06   1.61466e+06   1.61072e+06   1.60612e+06   1.60302e+06        546890        547653        549722
  5.83744e-05  -1.72735e+06    1.0711e+06   1.61458e+06   1.61064e+06   1.60603e+06   1.60295e+06        546883        547646        549715
   5.8377e-05  -1.72882e+06   1.07097e+06    1.6145e+06   1.61056e+06   1.60594e+06   1.60288e+06        546876        547639        549707
  5.83796e-05  -1.73026e+06   1.07083e+06   1.61442e+06   1.61048e+06   1.60585e+06   1.60281e+06        546869        547632        549700
  5.83822e-05  -1.73167e+06   1.07069e+06   1.61434e+06    1.6104e+06   1.60576e+06   1.60274e+06        546863        547625        549692
  5.83848e-05  -1.73305e+06   1.07056e+06   1.61426e+06   1.61032e+06   1.60567e+06   1.60267e+06        546856        547618        549684
  5.83874e-05   -1.7344e+06   1.07043e+06   1.61418e+06   1.61024e+06   1.60558e+06   1.60261e+06        546849        547611        549677
    5.839e-05  -1.73572e+06   1.07029e+06    1.6141e+06   1.61016e+06   1.60549e+06   1.60254e+06        546842        547603        549669
  5.83926e-05  -1.73701e+06   1.07016e+06   1.61403e+06   1.61008e+06    1.6054e+06   1.60247e+06        546835        547596        549662
  5.83952e-05  -1.73827e+06   1.07003e+06   1.61395e+06      1.61e+06   1.60531e+06    1.6024e+06        546829        547589        549654
  5.83978e-05  -1.73951e+06   1.06989e+06   1.61387e+06   1.60992e+06   1.60522e+06   1.60233e+06        546822        547582        549646
  5.84004e-05  -1.74071e+06   1.06976e+06   1.61379e+06   1.60985e+06   1.60513e+06   1.60226e+06        546815        547575        549639
   5.8403e-05  -1.74188e+06   1.06963e+06   1.61371e+06   1.60977e+06   1.60504e+06   1.60219e+06        546808        547568        549631
  5.84056e-05  -1.74302e+06    1.0695e+06   1.61363e+06   1.60969e+06   1.60495e+06   1.60212e+06        546801        547561        549624
  5.84082e-05  -1.74414e+06   1.06937e+06   1.61355e+06   1.60961e+06   1.60487e+06   1.60206e+06        546794        547553        549616
  5.84108e-05  -1.74522e+06   1.06923e+06   1.61347e+06   1.60953e+06   1.60478e+06   1.60199e+06        546788        547546        549608
  5.84134e-05  -1.74627e+06    1.0691e+06   1.61339e+06   1.60945e+06   1.60469e+06   1.60192e+06        546781        547539        549601
   5.8416e-05   -1.7473e+06   1.06897e+06   1.61331e+06   1.60937e+06    1.6046e+06   1.60185e+06        546774        547532        549593
  5.84186e-05  -1.74829e+06   1.06885e+06   1.61323e+06   1.60929e+06   1.60451e+06   1.60178e+06        546767        547525        549585
  5.84212e-05  -1.74925e+06   1.06872e+06   1.61315e+06   1.60921e+06   1.60442e+06   1.60171e+06        546760        547518        549578
  5.84239e-05  -1.75018e+06   1.06859e+06   1.61307e+06   1.60913e+06   1.60433e+06   1.60164e+06        546753        547510        549570
  5.84265e-05  -1.75109e+06   1.06846e+06   1.61299e+06   1.60905e+06   1.60424e+06   1.60157e+06        546746        547503        549563
  5.84291e-05  -1.75196e+06   1.06833e+06   1.61291e+06   1.60897e+06   1.60415e+06   1.60151e+06        546739        547496        549555
  5.84317e-05   -1.7528e+06    1.0682e+06   1.61283e+06   1.60889e+06   1.60406e+06   1.60144e+06        546732        547489        549547
  5.84343e-05  -1.75361e+06   1.06808e+06   1.61275e+06   1.60881e+06   1.60397e+06   1.60137e+06        546725        547482        549540
  5.84369e-05  -1.75439e+06   1.06795e+06   1.61267e+06   1.60873e+06   1.60388e+06    1.6013e+06        546718        547474        549532
  5.84395e-05  -1.75514e+06   1.06783e+06   1.61259e+06   1.60865e+06   1.60379e+06   1.60123e+06        546710        547467        549524
  5.84422e-05  -1.75586e+06    1.0677e+06   1.61251e+06   1.60857e+06    1.6037e+06   1.60116e+06        546703        547460        549517
  5.84448e-05  -1.75655e+06   1.06758e+06   1.61244e+06   1.60849e+06   1.60361e+06   1.60109e+06        546696        547453        549509
  5.84474e-05  -1.75721e+06   1.06745e+06   1.61236e+06   1.60841e+06   1.60352e+06   1.60102e+06        546689        547446        549501
    5.845e-05  -1.75784e+06   1.06733e+06   1.61228e+06   1.60833e+06   1.60344e+06   1.60096e+06        546682        547439        549494
  5.84526e-05  -1.75844e+06   1.06721e+06    1.6122e+06   1.60825e+06   1.60335e+06   1.60089e+06        546674        547431        549486
  5.84552e-05  -1.75901e+06   1.06708e+06   1.61212e+06   1.60817e+06   1.60326e+06   1.60082e+06        546667        547424        549478
  5.84578e-05  -1.75955e+06   1.06696e+06   1.61204e+06   1.60809e+06   1.60317e+06   1.60075e+06        546660        547417        549471
  5.84605e-05  -1.76006e+06   1.06684e+06   1.61196e+06   1.60801e+06   1.60308e+06   1.60068e+06        546652        547410        549463
  5.84631e-05  -1.76053e+06   1.06672e+06   1.61188e+06   1.60793e+06   1.60299e+06   1.60061e+06        546645        547403        549456
  5.84657e-05  -1.76098e+06    1.0666e+06    1.6118e+06   1.60785e+06    1.6029e+06   1.60054e+06        546638        547395        549448
  5.84683e-05   -1.7614e+06   1.06648e+06   1.61172e+06   1.60777e+06   1.60281e+06   1.60047e+06        546630        547388        549440
  5.84709e-05  -1.76179e+06   1.06636e+06   1.61164e+06   1.60769e+06   1.60272e+06    1.6004e+06        546623        547381        549433
  5.84736e-05  -1.76215e+06   1.06624e+06   1.61156e+06   1.60761e+06   1.60263e+06   1.60034e+06        546615        547374        549425
  5.84762e-05  -1.76248e+06   1.06612e+06   1.61148e+06   1.60753e+06   1.60254e+06   1.60027e+06        546607        547367        549417
  5.84788e-05  -1.76278e+06     1.066e+06    1.6114e+06   1.60745e+06   1.60246e+06    1.6002e+06        546600        547359        549410
  5.84814e-05  -1.76304e+06   1.06588e+06   1.61132e+06   1.60737e+06   1.60237e+06   1.60013e+06        546592        547352        549402
   5.8484e-05  -1.76328e+06   1.06577e+06   1.61124e+06   1.60729e+06   1.60228e+06   1.60006e+06        546584        547345        549394
  5.84866e-05  -1.76349e+06   1.06565e+06   1.61117e+06   1.60721e+06   1.60219e+06   1.59999e+06        546576        547338        549387
  5.84893e-05  -1.76367e+06   1.06553e+06   1.61109e+06   1.60713e+06    1.6021e+06   1.59992e+06        546569        547331        549379
  5.84919e-05  -1.76382e+06   1.06542e+06   1.61101e+06   1.60705e+06   1.60201e+06   1.59985e+06        546561        547323        549371
  5.84945e-05  -1.76394e+06    1.0653e+06   1.61093e+06   1.60697e+06   1.60192e+06   1.59978e+06        546553        547316        549364
  5.84971e-05  -1.76403e+06   1.06519e+06   1.61085e+06   1.60689e+06   1.60183e+06   1.59971e+06        546545        547309        549356
  5.84998e-05  -1.76409e+06   1.06507e+06   1.61077e+06   1.60681e+06   1.60175e+06   1.59965e+06        546536        547302        549348
  5.85024e-05  -1.76413e+06   1.06496e+06   1.61069e+06   1.60673e+06   1.60166e+06   1.59958e+06        546528        547295        549341
   5.8505e-05  -1.76413e+06   1.06485e+06   1.61061e+06   1.60665e+06   1.60157e+06   1.59951e+06        546520        547287        549333
  5.85076e-05   -1.7641e+06   1.06473e+06   1.61053e+06   1.60657e+06   1.60148e+06   1.59944e+06        546512        547280        549325
