       Probe             0             1             2             3             4             5             6             7             8
  3.91912e-06        101000        101000        645601        653178        662361        634335        630199        625679        622719
  3.93435e-06        101000        101000        645780        653062        662245        634258        630130        625611        622653
  3.94957e-06        101000        101000        645956        652944        662130        634181        630061        625544        622586
  3.96479e-06        101000        101000        646128        652822        662015        634104        629992        625476        622520
  3.98002e-06        101000        101000        646296        652700        661901        634027        629923        625409        622453
  3.99524e-06        101000        101000        646460        652580        661787        633950        629853        625341        622387
  4.01046e-06        101000        101000        646620        652464        661674        633873        629784        625274        622320
  4.02569e-06        101000        101000        646776        652352        661562        633796        629715        625206        622254
  4.04068e-06        101000        101000        646924        652245        661452        633721        629647        625140        622189
  4.05567e-06        101000        101000        647067        652141        661342        633645        629579        625074        622123
  4.07066e-06        101000        101000        647206        652041        661233        633570        629511        625007        622058
  4.08565e-06        101000        101000        647342        651943        661124        633494        629443        624941        621993
  4.10063e-06        101000        101000        647475        651846        661016        633419        629376        624875        621928
  4.11562e-06        101000        101000        647605        651751        660908        633343        629308        624809        621862
  4.13036e-06        101000        101000        647728        651658        660802        633269        629241        624744        621798
   4.1451e-06        101000        101000        647848        651566        660697        633195        629174        624679        621734
  4.15984e-06        101000        101000        647963        651476        660592        633121        629108        624614        621670
  4.17458e-06        101000        101000        648073        651388        660487        633047        629041        624548        621606
  4.18881e-06        101000        101000        648176        651303        660387        632976        628977        624486        621544
  4.20305e-06        101000        101000        648273        651221        660287        632904        628912        624423        621482
  4.21679e-06        101000        101000        648364        651142        660191        632835        628850        624362        621423
  4.23029e-06        101000        101000        648448        651067        660096        632768        628789        624303        621364
  4.24334e-06        101000        101000        648526        650995        660006        632702        628731        624246        621308
  4.25616e-06        101000        101000        648598        650925        659917        632638        628673        624189        621252
  4.26856e-06        101000        101000        648664        650859        659831        632576        628617        624135        621198
  4.28075e-06        101000        101000        648726        650795        659748        632515        628562        624081        621145
  4.29235e-06        101000        101000        648781        650736        659668        632457        628510        624030        621095
  4.30376e-06        101000        101000        648833        650678        659590        632400        628458        623980        621046
  4.31481e-06        101000        101000        648879        650623        659515        632344        628409        623931        620998
  4.32569e-06        101000        101000        648921        650569        659441        632290        628360        623883        620951
  4.33639e-06        101000        101000        648959        650518        659369        632236        628311        623836        620904
   4.3471e-06        101000        101000        648992        650467        659296        632183        628263        623789        620858
