   Probe             0             1             2             3             4             5             6             7             8
  1.35778e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.37163e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.38552e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.39949e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.41338e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.42721e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.44099e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.45471e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.46838e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.48201e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.49557e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.50909e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.52259e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.53605e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.54946e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.56285e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   1.5762e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.58953e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.60284e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.61613e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.62939e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.64264e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.65586e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.66908e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.68229e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.69547e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.70863e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.72177e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.73491e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.74803e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.76115e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.77425e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.78734e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.80044e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.81352e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   1.8266e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.83967e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.85275e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.86583e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.87889e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.89192e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.90489e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.91783e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.93072e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.94356e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.95637e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.96916e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.98191e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  1.99464e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.00732e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.01999e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.03264e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.04526e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.05785e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.07044e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
    2.083e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.09555e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.10808e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.1206e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.13311e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.1456e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.15808e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.17055e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.18302e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.19547e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.20791e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.22034e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.23277e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.2452e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.2576e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.27001e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.28242e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.29483e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.30723e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.31964e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.33205e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.34446e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.35687e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.36929e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.38172e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.39415e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.40658e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.41896e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.43133e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.44366e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.45594e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.46819e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.48042e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.49263e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.50479e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.51694e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.52907e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.54118e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.55327e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.56536e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.57742e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.58947e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.60152e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.61357e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
   2.6256e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.63763e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.64966e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.66167e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
  2.67368e-06        101000        101000        101000        101000        101000        101000        101000        101000        101000
